,Tweet_id,Text,User_id,date_published,tweet url,keyword,language
3033,1240744060404617216,"Mit Grusel in Norddeutschland die Wettervorhersage gesehen: Morgen bis 20 Grad in Bayern. 

Besser hätte Frau Merkel den Hausarrest für ganz Deutschland nicht ankündigen können.",251091554,03/19/2020,https://twitter.com/nordlichtaushu/status/1240744060404617216,Merkel,EN
3034,1240684034742784008,"Ich frage mich ernsthaft;
Was liebes @ZDF hat es jetzt gebracht, dass in einer deutschlandweiten Krise eine #Storch #AfD zwei Lästersätze über #Merkel los lässt?
Wo ist der Sinn?
Was nutzt uns das?
Wer hat was davon?
War eine Idee dabei?
#coronavirus 
#Coronakrise https://t.co/LANFzrfD15",1038494758988132358,03/19/2020,https://twitter.com/Nicoles44180590/status/1240684034742784008,Merkel,EN
3035,1240749305918558208,"Meine Großeltern (&gt;80) weigerten sich bis gestern, dass andere für sie einkaufen. Seit der Rede von der Bundeskanzlerin ist das nicht mehr so. Danke Merkel!",19603003,03/19/2020,https://twitter.com/dielilly/status/1240749305918558208,Merkel,EN
3036,1240786907325480965,"Netzfund: Da muss man erst mal drauf kommen: Kriegsrecht wegen Schnupfen.(Urheber mir bekannt)

Und Merkel setzt auch noch ihre Umvolkung wegen Schnupfen aus. Außerdem kann Merkel nur den Notstand vorschlagen, und nicht befehlen, bettelt also nicht bei denen. #AusgangsSperreJetzt https://t.co/dwhI3Tl17F",235403138,03/19/2020,https://twitter.com/Ich2ES/status/1240786907325480965,Merkel,EN
3037,1240765212669722627,"Anstatt rechtzeitig unsere Grenzen zu sperren werden jetzt 41,5 Millionen Privathaushalte und 3,5 Millionen Unternehmen mit einer #Ausgangssperre belegt, unsere Persönlichkeitsrechte eingeschränkt und ihr jubelt der #GroKo und ihrer Vorsitzenden #Merkel immer noch zu? #Dummland!",708041826058559489,03/19/2020,https://twitter.com/SirSchnee/status/1240765212669722627,Merkel,EN
3038,1240758279623659527,"Seit gestern scheint bei einigen in meinem Umfeld, die bisher noch total tiefenentspannt (fahrlässig!) waren, tatsächlich der Groschen gefallen zu sein.

Ob das Merkel's Rede war?
Oder die Bilder aus Italien?

#CoronaVirusDE #wirbleibenzuhause",715279089721065472,03/19/2020,https://twitter.com/houelle_beck/status/1240758279623659527,Merkel,EN
3039,1240754124880334849,"Warum rebelliert ihr  junge Youngsters ausgerechnet hier? Feiern, angrillen, kiffen in Parks u auf #Coronaparties. Ihr seid doch sonst so angepasst u lasst euch mit jedem Stuss wie Klima u Migranten anstecken. Tut doch einfach das, was ihr immer tut: Folgt dem #Merkel! 
#illner",1189660560343863300,03/19/2020,https://twitter.com/artemi_ecrit/status/1240754124880334849,Merkel,EN
3040,1240749988331872256,"@BlackDo04913777 @GermanEiche In Deutschland gibt es keine freien Autos mehr
keine blonden Frauen mehr
kein Geld mehr
Die Autoindustrie leidet,deshalb  erhalten sie keine Autos
Die Immobilie leidet, deshalb bekommen sie kein Haus
Wir können Ihnen Merkel schicken oder sie können es in Somalia versuchen....",443900040,03/19/2020,https://twitter.com/Elie_sai/status/1240749988331872256,Merkel,EN
3041,1240743502679597058,"Ihre Fernsehansprache zeigt – Merkel muss weg! Eigentlich kann ich Merkel nicht mehr sehen, ihre Stimme nicht mehr hören, ihre hohlen Phrasen nicht ertragen. Ihre Fernsehansprache anzusehen war eine Tortur. https://t.co/D8ohYroUuP via @jouwatch",924710343888330753,03/19/2020,https://twitter.com/NicolaCrow2/status/1240743502679597058,Merkel,EN
3042,1240732921532755968,"Diese Regierung wurde seit Januar informiert u. gewarnt. Merkel, Maas u. Spahn dachten mal wieder, sie wüssten es besser. Sie haben wieder versagt.

Schlimmer als die sesselklebenden Berufspolitiker sind die Journalisten, die ihnen immer noch zujubeln.

https://t.co/b2WkqoxkUn",1630179714,03/19/2020,https://twitter.com/citoyen_lauris/status/1240732921532755968,Merkel,EN
3043,1240727416357752837,"https://t.co/1d3Z60h2mk trotz steigender Zahlen werden in Deutschland weiterhin Asylbewerber aufgenommen,  die Merkel hält trotz Krise eine Hintertür für Zuwanderung offen.",1175473439026626562,03/19/2020,https://twitter.com/DarioReismann/status/1240727416357752837,Merkel,EN
3044,1240726779226177536,"Hey Schatz, lass mal schnell Einkaufen gehen. 😂 Ich sage ja, das ist ein Linksgrüner-Merkel-Virus, die sind schon richtig feucht im Schritt, besonders der #Habeck &amp; Esken. https://t.co/NxgOiXtdve",235403138,03/19/2020,https://twitter.com/Ich2ES/status/1240726779226177536,Merkel,EN
3045,1240724723807522832,@RealthingUlli Die Italiener sind so wütend auf Merkel.......,953592156555538432,03/19/2020,https://twitter.com/kohn_sylvia/status/1240724723807522832,Merkel,EN
3046,1240722232684544002,"""Tatsächlich ähnelt Merkel immer mehr Honecker im Endstadium. Ihre Rede strotzte vor peinlicher Selbstüberhebung...""

👇
https://t.co/wJPJvQRyEZ",1081152150695223296,03/19/2020,https://twitter.com/Findthe29181576/status/1240722232684544002,Merkel,EN
3047,1240720540714897408,"In #Thüringen beweisen #Merkel Gäste weiterhin ihre Integrationsleistung, so dass das Land die #Bundeswehr um Hilfe gebeten hat, die Ärzte und Ingenieure unter Kontrolle zu halten !?🤔#Migration

https://t.co/nG49uCRKiH",1034847431068987400,03/19/2020,https://twitter.com/ZeitW/status/1240720540714897408,Merkel,EN
3048,1240713422880354305,"In freien, demokratischer Gesellschaften gibt es ""Zwangs-Rückkoppelung der Mächtigen mit der Realität durch Presse und Opposition. Diese lebenswichtige Rückkoppelung ist der Grundpfeiler der Demokratie. Im Merkel-Deutschland ist er fast ausgeschaltet.""
https://t.co/qANDWszrKc",838018569732501508,03/19/2020,https://twitter.com/Einzelfallinfos/status/1240713422880354305,Merkel,EN
3049,1240713114364129281,"Wenn Merkel sich angeblich Sonntag mit den Ministern wegen Ausgangssperre trifft, denke ich, dass sie die bereits am Samstag verkünden",950827442595422208,03/19/2020,https://twitter.com/30kUhrBruder/status/1240713114364129281,Merkel,EN
3050,1240710621064245248,"@kohn_sylvia Toll. Ich denke mal, es wurde ja damals gemunkelt, dass Merkel damit was zu tun hatte, dass Salvini nur ganz knapp nicht die Wahl gewonnen hat. Dafür soll sie wohl gesorgt haben. Mit Salvini wären sie besser dran, das Volk liebt ihn.",1155938372466221059,03/19/2020,https://twitter.com/Opperma64699887/status/1240710621064245248,Merkel,EN
3051,1240710603083145217,"Schutzgelderpressung ist keine (Dauer)Lösung ! Wir haben keinen Plan, wir haben Merkel ! Wer erlöst uns endlich von diesem Übel ? https://t.co/1hNFzM43gj",900726656805023744,03/19/2020,https://twitter.com/LavaVomMond/status/1240710603083145217,Merkel,EN
3052,1240702831029448710,"Wieso sollen und kriegen die private Personen  keine Kredit bzw. Dispokredite ?
@RegBerlin @Queen_Europe #coronavirus @BerlinerSpk @DeutscheBankAG  @SenWiEnBe",2830253825,03/19/2020,https://twitter.com/UberfacsD/status/1240702831029448710,Merkel,EN
3053,1240699722223865856,Ihre Fernsehansprache zeigt – Merkel muss weg! https://t.co/sVzlYn6r8I https://t.co/IcKIcE6fOu,496875603,03/19/2020,https://twitter.com/jouwatch/status/1240699722223865856,Merkel,EN
3054,1240691041151279104,"Hallo Deutschland, eine Frage: woher kommt auf einmal die plötzlich entfachte Liebe für Angela #Merkel? Ich lese hauptsächlich nur Lob und Bewunderung und ich versteh nicht warum???? #COVID19 #Coronakrise",1161173327790170113,03/19/2020,https://twitter.com/CassandraMare/status/1240691041151279104,Merkel,EN
3055,1240681572401057792,"Bernd: Merkel sagte ja in ihrer Ansprache, dass es auch in der Krise keinen Mangel geben würde und ich will ja nichts sagen, aber Frischkäse ist alle.
Bernd: Und sie sagte, dass, wenn mal ein Regal leer wäre, alle hart daran arbeiten würden, es wieder zu füllen. 
#SzeneEinerEhe &gt;",3969351,03/19/2020,https://twitter.com/Felicea/status/1240681572401057792,Merkel,EN
3056,1240770453041557504,"#Deutschland nährt sich in Sachen #Coronavirus allmählich italienischen Infektions-Zahlen an .. mal schauen, wie sich die Sache mit unserem ""Deutschland ist gut vorbereitet"" dann entwickelt .. stay tuned .. es bleibt spannend ..

#Spahn #Merkel #COVID19de 
https://t.co/OmwVW8VIoJ",348123655,03/19/2020,https://twitter.com/pip_news/status/1240770453041557504,Merkel,EN
3057,1240760948945817601,"#Merkel #COVID19 

Auf viele wirkt sie inzwischen ‼️wie eine Grabplatte, die sich auf Deutschland gelegt hat‼️

Herr Tiedje hatte im August 18 in der @NZZ hellseherische Fähigkeiten.

#MerkelMussWeg",724955270372315137,03/19/2020,https://twitter.com/ichbinkoelnerin/status/1240760948945817601,Merkel,EN
3058,1240754713014030342,".@SusanneJohna @BAEKaktuell : Frau #Merkel hat den Ton sehr gut getroffen. Es ist aber auch wichtig, dass die Bevölkerung den Ernst der Lage erkennt. Jeder muss sich solidarisch verhalten. #wirbleibenzuhause #COVID2019de #coronavirusdeutschland #Ausgangssperre #illner",1619798160,03/19/2020,https://twitter.com/maybritillner/status/1240754713014030342,Merkel,EN
3059,1240747808195477512,Ich höre draußen die ganze Zeit jemanden husten soll ich Merkel kontaktieren?,2615604397,03/19/2020,https://twitter.com/OzSmallz/status/1240747808195477512,Merkel,EN
3060,1240747321798930432,"Wenn parteipolitische Aspekte keine Rolle spielen, sondern es um die Sache (und die Gesundheit!) geht. Auch das ist #COVID19! Prima ""Nebenwirkung""! Featuring @cem_oezdemir - @_FriedrichMerz &amp; @KonstantinNotz - Kanzlerin #Merkel.
#COVID https://t.co/K3kC433qDz",19388832,03/19/2020,https://twitter.com/jospang/status/1240747321798930432,Merkel,EN
3061,1240743724122025987,18 Millionen - Merkel in der Quotenhitparade 2020 sicher vor Löw.,1402793083,03/19/2020,https://twitter.com/guek62/status/1240743724122025987,Merkel,EN
3062,1240739237135253507,"„Vor dem Brandenburger Tor dreht ein einsamer E-Roller-Fahrer sinnlose Kreise. Niemand da, der ihm zuschaut.“

Merkel wirkt, haben @perhinrichs, Martin Lutz &amp; Wolfgang Büscher im Nachgang der TV-Ansprache entdeckt.

https://t.co/OPUMxu2Kmn via @welt &amp; @investigativ_de",277183055,03/19/2020,https://twitter.com/leerstelle/status/1240739237135253507,Merkel,EN
3063,1240737437162319875,Und 14 Tage später wird weiter geschwätzt. Hail Merkel. https://t.co/5c3dNZrIM3,10501932,03/19/2020,https://twitter.com/Jeky/status/1240737437162319875,Merkel,EN
3064,1240733208725110784,Dazu gibt es mccain billig backkartoffeln danke merkel shutdown,1188943641873698816,03/19/2020,https://twitter.com/ritasexywinkler/status/1240733208725110784,Merkel,EN
3065,1240724883098787841,Oder Merkel muss in weiterer TV-Rede jeden dritten Berlinmenschen einzeln namentlich ansprechen.,796839672,03/19/2020,https://twitter.com/FrauFrohmann/status/1240724883098787841,Merkel,EN
3066,1240707838005186561,"@zrthstr1 @tagesschau Offensichtlich gibt es zuwenig Masken für medizinisches Personal.
Dann sollte man das auch so kommunizieren und nicht so tun, als hätte Merkel herself nicht selbst gesagt ""70% werden sich infizieren"". Widersprechende Infos beunruhigen doch noch viel mehr.",353596593,03/19/2020,https://twitter.com/MartPhoen/status/1240707838005186561,Merkel,EN
3067,1240706323794161664,Corona-Ausgangssperre in Deutschland? Merkel berät sich am Sonntag mit Ministerpräsidenten  https://t.co/DLuHnesaFZ,3365675128,03/19/2020,https://twitter.com/Dauerquerulant/status/1240706323794161664,Merkel,EN
3068,1240703340863983628,Ihre Fernsehansprache zeigt – Merkel muss weg! https://t.co/YQt5xtnewO via @jouwatch,2237588498,03/19/2020,https://twitter.com/HolgerEwald1/status/1240703340863983628,Merkel,EN
3069,1240703124085428225,"@artemi_ecrit Frau Merkel ist durch Quote damals hoch gekommen. Kohl braucht eine Frau aus dem Osten. Keiner in der Regierung hat wegen Sachkompetenz seinen Job. Das rächt sich jetzt.
„Wir werden von Idioten regiert“ (Alice Weidel)",53020456,03/19/2020,https://twitter.com/_ChrisMarkus/status/1240703124085428225,Merkel,EN
3070,1240699258862366721,Und Genau Das will ich von Merkel hören. Sonst soll sie endlich zurücktreten. https://t.co/CfHywAFrQG,1125097983043878914,03/19/2020,https://twitter.com/STacuisses/status/1240699258862366721,Merkel,EN
3071,1240696021262295041,"Sind Sie auch der Ansicht, dass wir diese wohlgenährten, kräftigen, aggressiven jungen #Männer dringend nach #Deutschland holen müssen, wie #Merkel #Gruene + viele andere fordern?

Ich nicht
Das sind keine #Fluechtlinge 
Das sind Kämpfer

#GreeceUnderAttack #GreeceDefendsEurope https://t.co/wkmXWYhhJc",636912037,03/19/2020,https://twitter.com/DieMoira/status/1240696021262295041,Merkel,EN
3072,1240671288043208709,"Söder will sich als Kanzlerkandidat empfehlen, Linksextreme rufen zur Plünderung auf, Flieger aus dem Iran und China landen unkontrolliert in Frankfurt und Merkel hält belanglose Reden vor einer Fahne die sie nicht mag. #Coronakrise #DeutschlandMärz2020",742212733,03/19/2020,https://twitter.com/Rudisagmal/status/1240671288043208709,Merkel,EN
3073,1240671136041533440,"Schwester und ich versuchen seit Tagen, das Mütterchen (fast 80) vom Einkaufen abzuhalten. Hat auch bisher geklappt, aber so richtig ernst hat sie uns nicht genommen. Eben am Telefon: „Frau Merkel meinte gestern ja auch, dass es ernst ist.“ Der hat sie geglaubt. #dankemerkel",9585092,03/19/2020,https://twitter.com/ankegroener/status/1240671136041533440,Merkel,EN
3074,1240670500801609728,"Der britische Historiker Timothy Garton Ash: ""Eine bemerkenswerte TV-Ansprache von Angela Merkel - eine Lehre über Demokratie, Solidarität und individuelle Verantwortlichkeit, vorgetragen mit Klarheit, Stärke und wirklicher Wärme.""

https://t.co/AaaBtyeQ0D",3082383264,03/19/2020,https://twitter.com/polenz_r/status/1240670500801609728,Merkel,EN
3075,1240653206436433927,"Ich bin um 3.40 Uhr aufgestanden und würde einfach nur gerne schlafen. Geht aber nicht, weil sämtliche Nachbarskinder draußen spielen. Ich schätze zwölf an der Zahl. Angela Merkel gefällt das sehr.",280569249,03/19/2020,https://twitter.com/Hoellenaufsicht/status/1240653206436433927,Merkel,EN
3076,1240648998546964480,"Fr. #Merkel, wo Sie ja grad so richtig in Fahrt kommen, PKs u Ansprachen halten: Bitte sagen Sie nicht Wir. Nicht WIR schaffen dass. Nicht WIR sollten Solidarität üben. Denn: Sie haben damit nichts zu tun! Gar nichts! Sie sitzen auf Ihren Händen. Sie u wir gehören nicht zusammen!",1189660560343863300,03/19/2020,https://twitter.com/artemi_ecrit/status/1240648998546964480,Merkel,EN
3077,1240634821350772737,"U.v.d. Leyen u. Merkel versprechen Europa/Deutschland in der Krise scheinbar ""unendlich"" viel Euros, 750 Milliarden, hoffe es ist jedem klar, dass sie jeden €, den sie großzügig geben, von uns - die wir arbeiten, 2-3 mal holen werden. Merkt Euch meine Worte!",4723069840,03/19/2020,https://twitter.com/verusoss1/status/1240634821350772737,Merkel,EN
3078,1240633927603232770,"Angela Merkel: ""Wir müssen zeigen, dass wir herzlich und vernünftig handeln und so Leben retten. (...) Im Moment ist nur Abstand Ausdruck von Fürsorge.""

Donald Trump: ""We are at war (...) I'm a wartime president!""

Der kleine Unterschied.",612900411,03/19/2020,https://twitter.com/kaffeecup/status/1240633927603232770,Merkel,EN
3079,1240633777380110337,"Natürlich wusste Merkel schon gestern, dass sie/die Regierung zum Wochenende eine Ausgangssperre verhängen wird. Sie hat das vorbereitet, indem sie mit dem Zeigefinger gewedelt hat, dass ihr alle artig sein sollt. Am Freitag oder Samstag wird sie feststellen, dass ihr nicht alle",1021771310924480513,03/19/2020,https://twitter.com/Kartoffeligkeit/status/1240633777380110337,Merkel,EN
